id,timestep,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,odor,velocity_a,acceleration_x,acceleration_y,acceleration_z,acceleration_a,heading_xy,heading_xz,heading_xyz,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_a,angular_acceleration_x,angular_acceleration_y,angular_acceleration_z,angular_acceleration_a,distance_from_wall,trajectory_id
19690859,1404,-0.104819,-0.0604858,0.00123267,-0.115354,0.0170655,-0.147536,400.0,0.188055,0.1523,-0.81711,-0.9318,1.24865,8.41531,51.9792,52.1638,-3.87068,-3.69236,2.59927,5.94743,-34.2831,8.55018,22.7664,42.0327,0.0895142,s20140923_130041_1978
19690860,1405,-0.105961,-0.0603593,-0.000289119,-0.113047,0.0080635,-0.156159,400.0,0.192951,0.26015,-0.880272,-0.4341,1.01538,4.07993,54.0984,54.1346,-3.85679,-2.46317,2.66482,5.29559,16.3828,210.367,-5.14144,211.066,0.0896407,s20140923_130041_1978
19690861,1406,-0.107078,-0.0603232,-0.00186197,-0.110151,-0.000539934,-0.156218,400.0,0.191148,0.3356,-0.804637,0.62075,1.07023,0.280848,54.8119,54.8121,-3.54302,0.514972,2.49644,4.36468,-2.12743,327.184,-0.410526,327.191,0.0896768,s20140923_130041_1978
19690862,1407,-0.108161,-0.0603664,-0.00337171,-0.106335,-0.00802924,-0.143744,400.0,0.17898,0.50115,-0.732878,1.81965,2.02469,4.31815,53.5077,53.5504,-3.89933,4.08051,2.65661,6.23803,-122.14,411.99,69.7526,435.338,0.0896336,s20140923_130041_1978
19690863,1408,-0.109196,-0.0604827,-0.0046987,-0.100128,-0.0151975,-0.119825,400.0,0.15689,0.819815,-0.761038,2.9469,3.15207,8.63052,50.1172,50.342,-5.98583,8.75477,3.8915,11.2969,-419.175,686.484,274.344,849.843,0.0895173,s20140923_130041_1978
19690864,1409,-0.110151,-0.0606733,-0.00573121,-0.0899387,-0.02325,-0.0848059,400.0,0.125784,1.26605,-0.9238,3.97329,4.27122,14.4942,43.3175,44.3547,-12.2828,17.8102,8.14349,23.1168,-953.806,1240.39,727.944,1725.75,0.0893267,s20140923_130041_1978
19690865,1410,-0.110979,-0.0609556,-0.00636339,-0.074807,-0.0336735,-0.0403591,400.0,0.0914267,1.73724,-1.13675,4.53899,4.99125,24.2343,28.3473,35.0932,-25.0619,33.5626,18.4504,45.7708,-1115.21,1375.93,1061.33,2064.77,0.0890444,s20140923_130041_1978
19690866,1411,-0.111632,-0.0613531,-0.00653211,-0.0551939,-0.045985,0.00597387,400.0,0.072088,2.18814,-1.33102,4.6476,5.30658,39.7995,6.17732,40.0354,-34.587,45.3288,29.37,64.137,-147.785,219.073,425.579,500.95,0.0886469,s20140923_130041_1978
19690867,1412,-0.112068,-0.061882,-0.00624296,-0.0310441,-0.0602939,0.052593,400.0,0.0858202,2.61788,-1.54827,4.83861,5.71512,62.757,59.4479,68.7933,-28.0177,37.944,26.962,54.3294,1023.82,-1241.66,-720.483,1763.25,0.088118,s20140923_130041_1978
19690868,1413,-0.112239,-0.0625668,-0.00546847,-0.00283636,-0.0769505,0.102746,400.0,0.128398,2.72611,-1.60495,4.73035,5.69068,87.8891,88.4187,88.7342,-14.1105,20.4955,14.9604,29.0342,1098.85,-1422.99,-1002.28,2058.38,0.0874332,s20140923_130041_1978
19690869,1414,-0.112131,-0.0634169,-0.00420703,0.0234782,-0.092393,0.1472,400.0,0.175373,2.42162,-1.41227,4.04135,4.91846,104.258,99.0623,97.6936,-6.04066,9.48418,6.91641,13.2014,542.299,-771.378,-562.267,1097.84,0.0865831,s20140923_130041_1978
19690870,1415,-0.111784,-0.0644058,-0.0025514,0.045596,-0.105196,0.183573,400.0,0.216435,2.09166,-1.20255,3.4905,4.2432,113.434,103.949,102.162,-3.26452,5.06796,3.71502,7.08115,200.254,-332.942,-239.388,456.354,0.0855942,s20140923_130041_1978
19690871,1416,-0.111227,-0.0655157,-0.000545357,0.0653114,-0.116444,0.21701,400.0,0.25479,1.59402,-0.8737,2.6889,3.24568,119.287,106.75,104.853,-2.03557,2.82534,2.12866,4.08134,110.905,-196.408,-139.218,265.061,0.0844843,s20140923_130041_1978
19690872,1417,-0.110503,-0.066718,0.00174515,0.0774764,-0.12267,0.237351,400.0,0.278183,0.714855,-0.2606,1.12775,1.36042,122.276,108.078,106.171,-1.04642,1.1398,0.930659,1.80562,72.289,-144.104,-98.0738,188.706,0.083282,s20140923_130041_1978
19690873,1418,-0.109711,-0.067945,0.00414123,0.0796085,-0.121656,0.239565,400.0,0.28023,-0.189875,0.4564,-0.5293,0.724232,123.2,108.382,106.504,-0.589789,-0.0567265,0.167183,0.615645,20.3553,-111.103,-63.2413,129.451,0.082055,s20140923_130041_1978
19690874,1419,-0.108937,-0.0691274,0.00648639,0.0736789,-0.113542,0.226765,400.0,0.264088,-0.92844,1.14362,-1.90935,2.41153,122.98,108.0,106.2,-0.639318,-1.08226,-0.334167,1.30064,-22.6805,-117.384,-51.5185,130.183,0.0808726,s20140923_130041_1978
19690875,1420,-0.108259,-0.0701936,0.00863458,0.0610397,-0.0987836,0.201378,400.0,0.232459,-1.47988,1.68669,-2.90335,3.66939,121.712,106.863,105.223,-1.0434,-2.40441,-0.863188,2.75952,-30.8986,-168.507,-72.1826,185.902,0.0798064,s20140923_130041_1978
19690876,1421,-0.107731,-0.071089,0.0104896,0.0440813,-0.0798081,0.168698,400.0,0.191759,-1.81,1.92609,-3.49115,4.37882,118.914,104.644,103.29,-1.25729,-4.4524,-1.77782,4.95634,108.175,-258.384,-140.844,313.53,0.078911,s20140923_130041_1978
19690877,1422,-0.107385,-0.0717879,0.0119937,0.0248396,-0.0602618,0.131555,400.0,0.146817,-1.87119,1.64805,-3.75777,4.50979,112.401,100.692,99.7406,1.1201,-7.57209,-3.68006,8.49318,630.944,-484.911,-305.877,852.52,0.0782121,s20140923_130041_1978
19690878,1423,-0.107231,-0.0723147,0.0131178,0.00665743,-0.046847,0.0935427,400.0,0.104829,-1.76447,0.947075,-3.90717,4.39047,98.0882,94.0709,93.6412,11.3616,-14.1506,-7.89536,19.7905,1924.4,-1328.85,-749.458,2455.78,0.0776853,s20140923_130041_1978
19690879,1424,-0.107249,-0.0727511,0.0138574,-0.0104498,-0.0413203,0.0534117,400.0,0.0683328,-1.80614,0.36591,-4.32228,4.69874,75.8076,78.9301,81.2035,39.608,-34.1491,-18.6692,55.5292,2316.39,-1666.05,-849.781,2977.16,0.0772489,s20140923_130041_1978
19690880,1425,-0.107446,-0.0731536,0.0141655,-0.0294654,-0.0395288,0.00709713,400.0,0.0498107,-1.9573,0.085925,-4.70756,5.09898,53.2986,13.5425,53.7331,57.6894,-47.4716,-24.891,78.7476,-233.347,267.184,206.665,410.547,0.0768464,s20140923_130041_1978
19690881,1426,-0.107842,-0.0735479,0.0139943,-0.0495959,-0.0396018,-0.0407396,400.0,0.0754173,-1.74588,-0.13163,-3.96273,4.33228,38.607,39.4007,48.8814,34.9411,-28.8054,-14.5359,47.5597,-2507.22,2040.17,1102.76,3415.33,0.0764521,s20140923_130041_1978
19690882,1427,-0.10842,-0.0739539,0.0134054,-0.064383,-0.0421614,-0.0721574,400.0,0.105496,-1.07741,-0.36201,-2.07054,2.36199,33.2189,48.2588,52.3897,7.54497,-6.6683,-2.83579,10.4611,-1801.64,1432.09,778.729,2429.65,0.0760461,s20140923_130041_1978
19690883,1428,-0.109103,-0.0743982,0.0126226,-0.0711441,-0.046842,-0.0821504,400.0,0.11834,-0.386445,-0.46062,-0.46365,0.759264,33.3613,49.1067,53.0452,-1.09163,-0.163596,1.03866,1.51567,-595.579,396.685,295.218,774.098,0.0756018,s20140923_130041_1978
19690884,1429,-0.109824,-0.0748902,0.0117981,-0.0721119,-0.0513738,-0.0814304,400.0,0.120293,0.30974,-0.35529,0.588095,0.753675,35.4667,48.473,53.168,-4.3666,1.26541,3.06857,5.48495,-416.026,137.583,283.13,521.698,0.0751098,s20140923_130041_1978
19690885,1430,-0.110518,-0.0754192,0.0110284,-0.0649493,-0.0539478,-0.0703885,400.0,0.109924,1.18323,-0.113915,1.7057,2.07904,39.7135,47.3015,53.7822,-9.41214,2.58807,6.70126,11.8403,-1038.34,352.687,661.628,1280.74,0.0745808,s20140923_130041_1978
19690886,1431,-0.111091,-0.0759596,0.0104304,-0.0484474,-0.0536521,-0.0473164,400.0,0.0863976,2.00963,0.171675,2.95604,3.57859,47.9182,44.3233,55.8923,-25.1335,8.31915,16.3011,31.0906,-2725.56,1061.39,1348.94,3221.0,0.0740404,s20140923_130041_1978
19690887,1432,-0.111463,-0.0764828,0.0101253,-0.0247567,-0.0505143,-0.0112676,400.0,0.057372,2.58547,0.43485,4.46817,5.18057,63.8909,24.4719,64.4365,-63.9233,23.8158,33.68,76.0771,-2232.61,740.826,692.429,2452.11,0.0735172,s20140923_130041_1978
19690888,1433,-0.111572,-0.0769618,0.0102626,0.00326197,-0.0449551,0.042047,400.0,0.0616405,2.72361,0.620955,6.39253,6.97625,94.1501,94.4361,93.0335,-69.7857,23.1357,30.1497,79.4626,1562.4,-897.363,-1171.69,2149.24,0.0730382,s20140923_130041_1978
19690889,1434,-0.111403,-0.0773775,0.011037,0.0297156,-0.0380952,0.116583,400.0,0.126198,2.52019,0.736005,8.4144,8.81449,127.955,104.3,103.619,-32.6753,5.86853,10.2462,34.7433,2906.79,-1153.43,-1358.38,3409.55,0.0726225,s20140923_130041_1978
19690890,1435,-0.110986,-0.0777204,0.0126584,0.0536658,-0.030235,0.210335,400.0,0.219169,2.46042,0.852115,9.565,9.91307,150.603,104.313,104.174,-11.65,0.0671148,2.98207,12.0258,1374.71,-239.875,-442.238,1463.87,0.0722796,s20140923_130041_1978
19690891,1436,-0.110325,-0.0779778,0.0152563,0.078924,-0.0210529,0.307883,400.0,0.318534,2.48306,0.91305,8.05685,8.4801,165.064,104.378,104.346,-5.1812,1.07103,1.40141,5.47319,449.883,151.333,-107.23,486.615,0.0720222,s20140923_130041_1978
19690892,1437,-0.109411,-0.0781418,0.0187028,0.103327,-0.011974,0.371472,400.0,0.385761,2.29055,0.839189,3.8841,4.58662,173.39,105.544,105.537,-2.65232,3.09377,0.837481,4.16024,179.128,195.656,-41.4519,268.488,0.0718582,s20140923_130041_1978
19690893,1438,-0.108268,-0.0782219,0.0225208,0.124735,-0.00426913,0.385565,400.0,0.405262,1.87505,0.654916,-0.47305,2.04169,178.04,107.927,107.926,-1.59865,4.98414,0.572368,5.26545,88.3147,175.988,-25.6672,198.57,0.0717781,s20140923_130041_1978
19690894,1439,-0.106934,-0.0782349,0.0262886,0.140828,0.00112431,0.362011,400.0,0.38844,1.19065,0.356885,-3.71045,3.91311,179.543,111.257,111.257,-0.886022,6.61353,0.324137,6.68048,80.3013,167.022,-32.6292,188.174,0.0717651,s20140923_130041_1978
19690895,1440,-0.10548,-0.0782115,0.0296707,0.148548,0.00286858,0.311356,400.0,0.344989,0.37145,-0.0263648,-5.6636,5.67583,178.894,115.506,115.505,0.00737938,8.32458,-0.0802166,8.32497,113.358,190.319,-58.6177,229.145,0.0717885,s20140923_130041_1978
19690896,1441,-0.103989,-0.0781909,0.0324759,0.148257,0.000597014,0.248739,400.0,0.289571,-0.3795,-0.422088,-6.36535,6.39061,179.769,120.796,120.796,1.38114,10.4199,-0.848217,10.5452,184.887,255.351,-117.536,336.455,0.0718091,s20140923_130041_1978
19690897,1442,-0.102538,-0.0782126,0.0346385,0.140958,-0.00557318,0.184049,400.0,0.231893,-1.0123,-0.793356,-6.303,6.43288,177.736,127.447,127.435,3.70513,13.4316,-2.43093,14.1437,309.547,409.747,-236.797,565.495,0.0717874,s20140923_130041_1978
19690898,1443,-0.101189,-0.0783141,0.0361679,0.128011,-0.0152701,0.122679,400.0,0.177961,-1.4945,-1.08103,-5.87896,6.16152,173.197,136.218,135.998,7.57208,18.6148,-5.58416,20.8574,491.106,754.151,-425.339,995.41,0.0716859,s20140923_130041_1978
19690899,1444,-0.0999911,-0.0785254,0.0371093,0.111068,-0.0271937,0.0664697,400.0,0.132264,-1.80554,-1.19055,-5.42926,5.84417,166.242,149.101,147.113,13.5272,28.5146,-10.9377,33.4021,635.774,1156.33,-547.836,1428.79,0.0714746,s20140923_130041_1978
19690900,1445,-0.0989751,-0.0788579,0.0375101,0.0919001,-0.0390812,0.0140938,400.0,0.100854,-1.96021,-1.09307,-5.14535,5.61354,156.962,171.281,155.674,20.2876,41.7414,-16.5409,49.27,423.268,802.353,-284.004,950.571,0.0711421,s20140923_130041_1978
19690901,1446,-0.098156,-0.0793007,0.0373974,0.0718637,-0.0490551,-0.0364373,400.0,0.0943317,-2.01878,-0.835665,-4.93252,5.39477,145.682,153.113,139.625,21.9926,44.5617,-16.6178,52.3982,-199.273,-516.774,287.569,624.068,0.0706993,s20140923_130041_1978
19690902,1447,-0.0975388,-0.0798282,0.0367894,0.0515244,-0.0557945,-0.0845566,400.0,0.113656,-1.95559,-0.393365,-4.15379,4.60793,132.721,121.356,116.958,16.3021,31.4059,-10.7895,36.9933,-609.671,-1381.87,562.121,1611.6,0.0701718,s20140923_130041_1978
19690903,1448,-0.0971203,-0.0803979,0.0357501,0.032752,-0.0569224,-0.119513,400.0,0.136368,-1.66395,0.093715,-2.78657,3.24692,119.915,105.325,103.897,9.79918,16.9243,-5.37537,20.2818,-484.945,-1105.58,403.797,1273.0,0.0696021,s20140923_130041_1978
19690904,1449,-0.0968696,-0.0809529,0.0344464,0.0182453,-0.0539202,-0.140288,400.0,0.151397,-1.22037,0.301215,-1.98675,2.351,108.695,97.4101,96.9217,6.6032,9.29439,-2.71355,11.7197,-234.031,-579.014,196.779,654.79,0.0690471,s20140923_130041_1978
19690905,1450,-0.09674,-0.0814762,0.0329504,0.00834465,-0.0508981,-0.159248,400.0,0.167392,-0.816864,0.28249,-1.91135,2.0977,99.3107,92.9996,92.8574,5.11857,5.34398,-1.4398,7.53863,-122.738,-317.603,98.1142,354.349,0.0685238,s20140923_130041_1978
19690906,1451,-0.0966911,-0.0819722,0.0312604,0.00190801,-0.0482704,-0.178515,400.0,0.184936,-0.526398,0.284025,-1.85545,1.94948,92.2636,90.6124,90.5911,4.14844,2.94232,-0.751263,5.14113,-70.7722,-190.401,52.2462,209.74,0.0680278,s20140923_130041_1978
19690907,1452,-0.096694,-0.0824402,0.0293848,-0.0021833,-0.0452176,-0.196357,400.0,0.201508,-0.328594,0.354195,-1.78145,1.8458,87.2357,89.363,89.3792,3.70313,1.53596,-0.39488,4.02843,-25.4374,-103.156,25.1448,109.181,0.0675598,s20140923_130041_1978
19690908,1453,-0.0967294,-0.0828733,0.0273335,-0.00466387,-0.0411865,-0.214144,400.0,0.218119,-0.228634,0.482525,-1.67565,1.75867,83.5395,88.7523,88.7748,3.6397,0.879204,-0.248368,3.75261,-2.29552,-27.3738,6.72238,28.2805,0.0671267,s20140923_130041_1978
19690909,1454,-0.096786,-0.0832586,0.0251088,-0.00675598,-0.0355671,-0.22987,400.0,0.232703,-0.267422,0.66159,-1.2056,1.40096,79.2448,88.3165,88.3363,3.65722,0.988484,-0.260432,3.79739,9.81267,40.4552,-5.54609,41.9961,0.0667414,s20140923_130041_1978
19690910,1455,-0.0968684,-0.083578,0.0227605,-0.0100123,-0.0279547,-0.238256,400.0,0.240099,-0.418611,0.86614,-0.38705,1.03694,70.2944,87.5937,87.61,3.83595,1.68831,-0.359289,4.20642,36.9752,82.8488,-11.1311,91.4057,0.066422,s20140923_130041_1978
19690911,1456,-0.0969924,-0.0838107,0.0203738,-0.0151282,-0.0182443,-0.237611,400.0,0.23879,-0.59703,1.07071,0.4183,1.29531,50.3344,86.357,86.3677,4.39672,2.64546,-0.483054,5.15393,62.1597,89.7612,-11.2422,109.76,0.0661893,s20140923_130041_1978
19690912,1457,-0.0971767,-0.0839362,0.0180319,-0.0219529,-0.00654057,-0.22989,400.0,0.231028,-0.700465,1.19433,1.0206,1.72009,16.5907,84.5452,84.5474,5.07914,3.48353,-0.584132,6.18659,47.3135,58.4311,-6.73169,75.4856,0.0660638,s20140923_130041_1978
19690913,1458,-0.0974327,-0.0839399,0.0157926,-0.0291375,0.00564228,-0.217199,400.0,0.219217,-0.65765,1.14295,1.3667,1.89913,10.9593,82.3593,82.3619,5.34299,3.81408,-0.617688,6.59366,-3.15349,-6.52116,-0.75457,7.28282,0.0660601,s20140923_130041_1978
19690914,1459,-0.0977554,-0.0838284,0.0136944,-0.0351059,0.0163184,-0.202556,400.0,0.206222,-0.499185,0.966261,1.25215,1.65853,24.9306,80.1675,80.1986,5.01607,3.35311,-0.599224,6.06328,-57.842,-75.1912,3.28032,94.9219,0.0661716,s20140923_130041_1978
19690915,1460,-0.0981283,-0.0836203,0.0117273,-0.0391212,0.0249675,-0.192156,400.0,0.197681,-0.32921,0.77034,0.74005,1.1178,32.5464,78.4924,78.5858,4.18615,2.31026,-0.552082,4.8131,-95.9582,-98.8097,7.21146,137.925,0.0663797,s20140923_130041_1978
19690916,1461,-0.098533,-0.0833353,0.0098313,-0.0416901,0.0317252,-0.187755,400.0,0.194927,-0.235185,0.59834,0.21035,0.676439,37.2703,77.4809,77.6504,3.09691,1.37691,-0.454995,3.41961,-104.146,-68.8429,12.2543,125.443,0.0666647,s20140923_130041_1978
19690917,1462,-0.0989607,-0.082991,0.0079569,-0.0438249,0.0369343,-0.187949,400.0,0.196493,-0.222055,0.45798,-0.127,0.524579,40.1232,76.8746,77.1126,2.10324,0.933401,-0.306996,2.32144,-79.4175,-10.6525,16.9673,81.9054,0.067009,s20140923_130041_1978
19690918,1463,-0.09941,-0.0826008,0.00606515,-0.0461312,0.0408848,-0.190295,400.0,0.20003,-0.25094,0.32098,-0.03355,0.408809,41.5497,76.3733,76.6663,1.50856,1.16386,-0.115648,1.90885,-36.503,63.1709,22.8171,76.4438,0.0673992,s20140923_130041_1978
19690919,1464,-0.0998846,-0.0821782,0.00416441,-0.0488437,0.0433539,-0.18862,400.0,0.199607,-0.255875,0.112625,0.73555,0.786886,41.5924,75.482,75.8359,1.37318,2.19682,0.149346,2.59498,8.50727,162.393,35.4772,166.441,0.0678218,s20140923_130041_1978
19690920,1465,-0.100386,-0.0817427,0.00233063,-0.0512487,0.0431373,-0.175584,400.0,0.187928,-0.30051,-0.12807,1.83925,1.86803,40.0882,73.7288,74.1748,1.6787,4.41172,0.593895,4.75753,60.2643,319.33,61.2587,330.69,0.0682573,s20140923_130041_1978
19690921,1466,-0.100914,-0.0813226,0.000688438,-0.0548539,0.0407925,-0.151835,400.0,0.166514,-0.58356,-0.22726,2.5408,2.61684,36.6366,70.1366,70.7661,2.57846,8.58342,1.37452,9.06713,104.099,494.517,96.6693,514.518,0.0686774,s20140923_130041_1978
19690922,1467,-0.101498,-0.0809264,-0.000695013,-0.0629199,0.0385921,-0.124768,400.0,0.144967,-1.0771,-0.17451,2.61862,2.83686,31.523,63.2384,64.2764,3.76069,14.3021,2.52728,15.0026,66.7288,459.485,114.277,478.161,0.0690736,s20140923_130041_1978
19690923,1468,-0.10219,-0.0805477,-0.0018128,-0.0763958,0.0373023,-0.0994625,400.0,0.130846,-1.50882,-0.11006,2.17343,2.64811,26.0252,52.4726,54.2773,3.91304,17.7731,3.66006,18.5632,-111.256,-68.1192,75.3167,150.634,0.0694523,s20140923_130041_1978
19690924,1469,-0.103037,-0.0801791,-0.00270807,-0.0930963,0.0363909,-0.0812993,400.0,0.128844,-1.49976,-0.156895,1.05284,1.83912,21.3503,41.1301,43.7346,1.53557,12.9397,4.03362,13.6405,-307.612,-793.964,10.1803,851.533,0.0698209,s20140923_130041_1978
19690925,1470,-0.104041,-0.0798243,-0.00348968,-0.106391,0.0341644,-0.0784057,400.0,0.136505,-1.08779,-0.340665,-0.542475,1.26238,17.8029,36.3887,38.7952,-2.23921,1.89382,3.86366,4.85062,-305.595,-928.602,-6.88326,977.618,0.0701757,s20140923_130041_1978
19690926,1471,-0.105148,-0.0795036,-0.00433164,-0.114852,0.0295776,-0.0921488,400.0,0.150191,-0.84435,-0.565465,-1.84416,2.10562,14.4415,38.741,40.119,-4.57632,-5.63237,3.89595,8.23679,-130.183,-424.251,0.406819,443.776,0.0704964,s20140923_130041_1978
19690927,1472,-0.106338,-0.0792398,-0.00536398,-0.123278,0.0228551,-0.115289,400.0,0.170327,-0.9015,-0.74693,-2.38246,2.65457,10.5031,43.082,43.6333,-4.84286,-6.5912,3.8718,9.0492,31.7418,79.1456,-28.675,89.9657,0.0707602,s20140923_130041_1978
19690928,1473,-0.107618,-0.0790515,-0.00664199,-0.132882,0.014639,-0.139798,400.0,0.193431,-0.8575,-0.810255,-1.96945,2.29577,6.28666,46.4529,46.6089,-3.94148,-4.04946,3.32245,6.55531,98.3204,256.018,-66.1789,282.12,0.0709485,s20140923_130041_1978
19690929,1474,-0.108988,-0.0789463,-0.00812786,-0.140428,0.00665,-0.154678,400.0,0.20902,-0.50635,-0.743588,-0.9913,1.33865,2.71123,47.7645,47.7909,-2.87645,-1.47084,2.54822,4.1147,80.747,148.459,-61.825,179.951,0.0710537,s20140923_130041_1978
19690930,1475,-0.11041,-0.0789148,-0.00970244,-0.143009,-0.000232762,-0.159624,400.0,0.214316,-0.05145,-0.663301,-0.4033,0.777989,0.0932548,48.1425,48.1425,-2.32654,-1.08028,2.08595,3.3062,33.755,-23.1555,-27.8092,49.4867,0.0710852,s20140923_130041_1978
19690931,1476,-0.111835,-0.0789493,-0.0113142,-0.141457,-0.00661602,-0.162744,400.0,0.21573,0.271,-0.640962,-0.32335,0.767352,2.6778,49.0028,49.0263,-2.20135,-1.93395,1.99204,3.54321,2.3593,-68.9184,-0.226732,68.9591,0.0710507,s20140923_130041_1978
19690932,1477,-0.113231,-0.0790473,-0.0129581,-0.137589,-0.013052,-0.166091,400.0,0.216072,0.4332,-0.664004,-0.30995,0.851254,5.41899,50.3618,50.4484,-2.27936,-2.45865,2.08142,3.94623,-15.0218,-17.2597,12.1419,25.9033,0.0709527,s20140923_130041_1978
19690933,1478,-0.114583,-0.0792117,-0.0146344,-0.132793,-0.0198961,-0.168943,400.0,0.215804,0.51235,-0.70258,-0.14375,0.881354,8.52112,51.8319,52.0234,-2.50179,-2.27914,2.23487,4.05563,-30.6546,46.0304,17.2603,57.9346,0.0707883,s20140923_130041_1978
19690934,1479,-0.115885,-0.0794465,-0.0163275,-0.127342,-0.0271036,-0.168966,400.0,0.213308,0.62165,-0.72342,0.27795,0.9935,12.0156,52.9963,53.3455,-2.89245,-1.53804,2.42662,4.0768,-47.5304,97.7574,18.8274,110.318,0.0705535,s20140923_130041_1978
19690935,1480,-0.117125,-0.0797539,-0.0179951,-0.12036,-0.0343645,-0.163384,400.0,0.20582,0.8429,-0.65696,1.0175,1.4756,15.9348,53.6221,54.2123,-3.4524,-0.323996,2.61142,4.34091,-85.7331,152.411,29.4731,177.335,0.0702461,s20140923_130041_1978
19690936,1481,-0.118282,-0.0801292,-0.0195646,-0.110484,-0.0402428,-0.148616,400.0,0.189507,1.05874,-0.56637,1.8698,2.22213,20.0137,53.3722,54.3377,-4.60711,1.51017,3.01608,5.70989,-190.63,207.718,85.9433,294.742,0.0698708,s20140923_130041_1978
19690937,1482,-0.11933,-0.0805574,-0.0209412,-0.0991852,-0.0456919,-0.125988,400.0,0.166729,1.05361,-0.6957,2.36965,2.68502,24.7342,51.7881,53.4952,-7.265,3.83036,4.33029,9.28458,-326.931,218.4,184.207,434.182,0.0694426,s20140923_130041_1978
19690938,1483,-0.120271,-0.081053,-0.0220772,-0.0894118,-0.0541568,-0.101223,400.0,0.145511,0.86252,-1.05934,2.37562,2.74039,31.2033,48.5454,52.0868,-11.1457,5.87817,6.70022,14.2714,-368.418,151.591,255.0,473.009,0.068947,s20140923_130041_1978
19690939,1484,-0.121126,-0.0816547,-0.0229724,-0.0819348,-0.0668787,-0.0784756,400.0,0.131698,0.6769,-1.48273,2.14136,2.69111,39.2228,43.7646,51.5275,-14.6334,6.86219,9.43029,18.7124,-283.419,53.3654,258.9,387.561,0.0683453,s20140923_130041_1978
19690940,1485,-0.121915,-0.0824047,-0.0236556,-0.0758738,-0.0838113,-0.0583959,400.0,0.127245,0.64583,-1.88086,2.01459,2.83078,47.8457,37.5835,53.3959,-16.8141,6.94548,11.8782,21.7266,-127.346,-21.4448,200.89,238.817,0.0675953,s20140923_130041_1978
19690941,1486,-0.122641,-0.0833434,-0.0241398,-0.0690182,-0.104496,-0.0381838,400.0,0.130923,0.85397,-2.08753,2.08198,3.06948,56.5558,28.9532,58.1859,-17.1803,6.4333,13.4481,22.7465,98.1333,-90.0894,84.4295,157.717,0.0666566,s20140923_130041_1978
19690942,1487,-0.123284,-0.0844958,-0.0244152,-0.0587944,-0.125562,-0.0167562,400.0,0.139654,1.28484,-1.6518,2.02103,2.90927,64.9087,15.9074,65.1023,-14.8514,5.1437,13.5668,20.7625,296.206,-133.361,5.40707,324.889,0.0655042,s20140923_130041_1978
19690943,1488,-0.123799,-0.0858243,-0.0244831,-0.0433214,-0.137532,0.00223687,400.0,0.144211,1.75536,-0.81255,1.67796,2.56067,72.516,2.9558,72.5182,-11.2562,3.76608,13.5562,18.0182,316.833,-101.634,34.3066,334.499,0.0641757,s20140923_130041_1978
19690944,1489,-0.124136,-0.0872209,-0.0243853,-0.0236873,-0.141813,0.0168029,400.0,0.144756,2.04917,-0.5577,1.34107,2.51169,80.5173,35.3505,80.582,-8.51477,3.11102,14.2529,16.8916,261.502,-51.4426,-1.75677,266.519,0.0627791,s20140923_130041_1978
19690945,1490,-0.124267,-0.0886692,-0.0241547,-0.00233792,-0.148686,0.0290582,400.0,0.151517,2.09469,-0.8212,1.09078,2.50038,89.0992,85.4001,89.1159,-6.02613,2.73723,13.5211,15.0541,271.911,-42.1527,-175.483,326.354,0.0613308,s20140923_130041_1978
19690946,1491,-0.124186,-0.0902035,-0.0238131,0.0182065,-0.158237,0.0386184,400.0,0.163896,1.91839,-0.9868,0.74316,2.28173,96.5635,115.241,96.3779,-3.07654,2.26796,10.7433,11.4029,295.285,-37.6158,-290.545,415.962,0.0597965,s20140923_130041_1978
19690947,1492,-0.123912,-0.0918361,-0.0233966,0.0360299,-0.168422,0.0439214,400.0,0.177745,1.64459,-1.03295,0.271505,1.96096,102.075,129.363,101.695,-0.120441,1.98491,7.71019,7.9625,243.628,-20.4581,-263.876,359.727,0.0581639,s20140923_130041_1978
19690948,1493,-0.123474,-0.0935729,-0.0229519,0.0510983,-0.178896,0.0440485,400.0,0.191194,1.3677,-0.94795,-0.13743,1.66976,105.941,139.238,105.501,1.79601,1.8588,5.46577,6.04611,111.468,-19.0755,-182.979,215.105,0.0564271,s20140923_130041_1978
19690949,1494,-0.122899,-0.0954074,-0.0225256,0.063384,-0.187381,0.0411728,400.0,0.20205,1.06432,-0.5877,-0.322185,1.25777,108.689,146.993,108.283,2.10893,1.6034,4.05061,4.84003,13.7072,-21.827,-111.998,114.925,0.0545926,s20140923_130041_1978
19690950,1495,-0.122218,-0.0973031,-0.0221308,0.0723848,-0.19065,0.0376048,400.0,0.207367,0.67183,0.10165,-0.476165,0.829712,110.79,152.548,110.43,2.07015,1.42226,3.22582,4.08831,48.9699,7.27094,-65.2558,81.9099,0.0526969,s20140923_130041_1978
19690951,1496,-0.121467,-0.0991918,-0.0217815,0.0768206,-0.185348,0.0316495,400.0,0.203118,0.119175,1.1409,-0.847695,1.42634,112.512,157.609,112.223,3.08832,1.74882,2.74549,4.48708,181.332,71.7155,-31.7942,197.574,0.0508082,s20140923_130041_1978
